ROE,ROA,Leverage,Size,Growth,Y,Z1,Z21,Z22,X,ROE Norm,ROA Norm,Leverage Norm,Size Norm,Growt Norm,Y Norm,Z1 Norm,X Norm
0.0849,0.0387,1.1911,28.3834,0.0100,0.8241,0.2139,3,2,0.41,-0.0246818126595742,0.00225764357126413,0.0315722118519811,-0.375754912497626,-0.0692541974950763,-0.383874042938532,-0.0450782547717698,-0.547668608056013
0.0098,0.0076,0.2835,28.4984,0.0347,0.7530,0.1004,3,1,0.36,-0.075133745985836,-0.0930884093945977,-0.0123627431310281,-0.316171372471174,-0.0617175176915648,-0.41503127106326,-0.0687406476905372,-0.767014643786488
0.0549,0.0297,0.8486,28.6774,0.0346,18.1074,0.1037,4,3,0.36,-0.044810199797328,-0.025430384659105,0.0149904078657318,-0.22345766448774,-0.0617663778523655,7.19316313759313,-0.0680615922079407,-0.775616488433947
0.0702,0.0412,0.7050,28.6642,-0.0131,14.5601,0.1181,3,1,0.34,-0.0345478789609957,0.00966970422585411,0.00803993371279884,-0.230310574463833,-0.0763297595310309,5.63801543956123,-0.0650528001520425,-0.898622388643818
0.0070,0.0051,0.3751,26.2977,-0.0416,31.7586,0.0541,2,1,0.48,-0.0769739789106757,-0.100776125197499,-0.00793192477737189,-1.45607499061088,-0.0850177068734095,13.1778761328975,-0.0783948851798145,-0.152845373484023
0.0111,0.0102,0.0881,29.2904,0.1003,0.6775,0.0240,3,2,0.48,-0.0742203457019739,-0.085094410093573,-0.0218207709900617,0.0940449582594866,-0.0416817980032184,-0.448126235902653,-0.0846748460920025,-0.152845373484023
0.2338,0.1144,1.0446,29.0618,0.2285,2.0704,0.0809,3,2,0.39,0.0753623831375497,0.233899853202107,0.0244789329995694,-0.0243658671777622,-0.00253870168173934,0.162510718340899,-0.0728173773395202,-0.635407053202964
0.0215,0.0087,1.4756,30.3537,0.2816,0.6252,0.0000,4,2,0.65,-0.0672355200018525,-0.0897805476148634,0.0453424575515446,0.64483141063127,0.0136767641840005,-0.471041506960477,-0.089686384590486,0.728077039197537
-0.1163,-0.0300,2.8721,30.6447,0.3377,1.0435,0.0670,3,1,0.74,-0.159764311992788,-0.208342889738491,0.112948138619671,0.795553991496232,0.0308205731049541,-0.287662346241576,-0.0757173411887669,1.15844603877997
-0.0690,-0.0235,1.9387,30.3064,-0.2870,1.4215,0.3787,4,2,0.68,-0.127996787414351,-0.188250692261585,0.0677627953697011,0.620336012840686,-0.159956978501518,-0.121933248901055,-0.0107130344108361,0.874005250173928
0.2065,0.0887,1.3288,30.3183,0.0119,1.3082,0.4535,2,1,0.67,0.0570137833176153,0.155215622534166,0.0382370766059567,0.626484466462471,-0.0686709293255176,-0.171612960327735,0.00487579888845658,0.839740729129215
0.1479,0.0797,0.8556,30.2011,-0.1105,1.1280,0.2316,4,3,0.99,0.0176502607902964,0.127741992752484,0.0153307187258455,0.565802803295482,-0.106073382418471,-0.25064368375597,-0.0413931045409524,2.47930875229355
0.2458,-0.4476,-1.5491,26.3675,-0.2839,3.2219,-1.2235,1,1,0.57,0.0833815003355738,-1.4872602645032,-0.101078831451924,-1.41991980419128,-0.159007259125954,0.667361276826794,-0.344823080272901,0.304648201089191
0.2088,0.1307,0.5979,31.6522,0.2361,0.7677,0.0796,3,2,0.38,0.058571936743027,0.283915948445683,0.00285588107985836,1.31746291316755,-0.000211736523604925,-0.408564841981513,-0.0730788362290283,-0.679276198639537
0.2633,0.1099,1.3966,29.2844,-0.9063,2.0200,0.2773,4,2,0.79,0.0951415289902975,0.220086467436735,0.0415186801916046,0.0909577818832564,-0.349085499680966,0.140428411029199,-0.0318532215640843,1.42644710198252
0.1537,0.0875,0.7578,32.9599,0.0389,0.5349,0.3072,4,2,0.44,0.0215523605323834,0.151448335507247,0.0105968639590582,1.99478215835566,-0.0604532610308461,-0.510651125098497,-0.0256258899065091,-0.352694131233426
0.2446,0.1197,1.0427,33.1402,0.1163,1.8383,0.3021,4,2,0.48,0.0825554103729632,0.250286020351717,0.0243893775100658,2.08818996304113,-0.036789674403046,0.0607663887617975,-0.026685113268843,-0.146842271112626
0.2335,0.1225,0.9064,33.2557,0.1225,1.9193,0.3104,4,2,0.48,0.0751206007094686,0.258708816550115,0.0177884118080603,2.14802731454817,-0.0349207732524184,0.0962813324846648,-0.0249682882845457,-0.146842271112626
0.1855,0.1006,0.8437,33.2485,-0.0072,1.8075,0.2594,4,3,0.51,0.0428627950963116,0.191663358810869,0.0147536909232061,2.14429265990512,-0.0745127723012541,0.0472767600943166,-0.0355967894145663,-0.0212376286266925
0.6353,0.3210,0.9788,29.1135,0.0869,3.0144,0.4745,3,1,0.20,0.344969938983679,0.866895958774053,0.0212936620756037,0.00243973306885824,-0.0457829977504291,0.576362179572682,0.00926966244014836,-1.60053025836704
0.0170,0.0136,0.2464,24.7114,0.0288,2.6203,0.9977,1,1,0.19,-0.0702712327099822,-0.0746195144577475,-0.0141620823444598,-2.27779224895358,-0.0635253436411915,0.403618650685861,0.118357573705925,-1.64439948094052
0.1231,0.0464,1.6533,30.0186,0.2341,1.0085,0.6657,4,2,0.52,0.000967273252698627,0.0256883311777159,0.053944141297433,0.471270976338798,-0.000834703573814136,-0.303028335347692,0.0491390604073417,0.0558409592896775
0.1852,0.0765,1.4225,30.1361,0.1246,1.3120,0.9464,4,2,0.52,0.0427016068109242,0.117787779063468,0.0427719729609279,0.532118393942095,-0.0342550535615085,-0.169938264796056,0.107663606355403,0.0558409592896775
0.2216,0.1044,1.1225,30.2806,0.1554,0.8739,0.9910,3,1,0.60,0.0671283482256758,0.203332760089376,0.0282513974844424,0.606951342108847,-0.0248525263674194,-0.362024088671803,0.116959909468426,0.461324051092249
-0.1600,-0.0576,1.7792,28.4856,-0.1455,1.3492,0.0213,3,1,0.52,-0.189120728468972,-0.292693365121717,0.060039723588402,-0.322801549923478,-0.116752381313479,-0.153642863510054,-0.0852353798054042,0.0133258750556584
0.0007,0.0002,1.7869,28.4901,0.0045,1.3470,0.0483,3,1,0.52,-0.0812320361163266,-0.115661503206304,0.0604110158070466,-0.320470628162902,-0.0709398730427012,-0.154602963827954,-0.079617551551301,0.0133258750556584
-0.1244,-0.0391,2.1825,28.5064,0.0165,1.3802,-0.0022,1,1,0.67,-0.165217848981729,-0.236092174668484,0.0795642725513666,-0.312006792258945,-0.0672875760228472,-0.140056786408812,-0.0901539174140731,0.81544353019622
0.1361,0.0948,0.4352,28.8265,0.0130,1.1463,0.2348,3,1,0.32,0.00971845391352385,0.174052057668765,-0.00501919299173337,-0.146247176125201,-0.068359445800413,-0.24258147149744,-0.040713268046823,-0.986360833790769
0.2802,0.0833,2.3631,31.1647,0.2380,2.1326,0.2737,1,1,0.69,0.106498586931553,0.138798827034744,0.0883044042431904,1.0649204899745,0.000356262845703478,0.189783704996863,-0.0326069677378381,0.920906338736144
0.2859,0.0524,4.4575,31.8181,0.9220,1.6886,0.2805,1,1,0.69,0.110293227816715,0.0440347127153167,0.189693804538162,1.40336514978397,0.209248719069044,-0.00485361835385207,-0.0312033442228406,0.920906338736144
0.2423,0.0533,3.5471,31.8150,-0.0031,1.6352,0.2647,2,1,0.58,0.0810241216617828,0.0467912641984287,0.145621369776672,1.40175940368224,-0.0732607306807355,-0.0282730516790659,-0.0344942997468774,0.329716151961112
0.0072,0.0052,0.3923,26.6176,-0.0093,0.5585,0.0368,3,1,0.36,-0.0768396553395195,-0.100500470049188,-0.0070963962644897,-1.29040861134755,-0.0751510081517135,-0.50028291846912,-0.0820196827588092,-0.767014643786488
0.0134,0.0069,0.9598,31.5017,0.0252,19.1985,0.0349,3,1,0.71,-0.07266890845512,-0.0954161639803367,0.0203753552453966,1.23949099036322,-0.0646308047793079,7.67151229689315,-0.0824153114803011,1.03809642497611
0.0285,0.0143,0.9839,31.5568,0.0566,15.9841,0.0666,4,2,0.42,-0.0625812082612908,-0.0724755299708827,0.0215429651950326,1.26800075340813,-0.055038944462116,6.26232615130035,-0.0758053291152229,-0.496487809818507
0.0519,0.0304,0.7055,31.8972,0.4055,9.3082,0.0658,4,2,0.42,-0.0468183371861129,-0.0231638867729907,0.00806365381542412,1.44432721485649,0.0515220124842104,3.33557212468495,-0.0759681994068725,-0.496487809818507
-0.0532,-0.0303,0.7550,31.9820,0.0885,3.2971,0.0597,4,3,0.94,-0.117405373828686,-0.209200483533236,0.01045890009685,1.48825732030414,-0.0452882886223217,0.700315953035261,-0.0772324333953878,2.21609326257889
0.0514,0.0399,0.2880,27.9791,-0.0323,0.9450,0.0617,3,1,0.29,-0.0471810108282346,0.00577990379968499,-0.0121482940399465,-0.585180462946156,-0.0821777100268674,-0.330858092507643,-0.0768139130741779,-1.14628923846324
0.1609,0.1331,0.2088,28.1553,0.1927,0.8930,0.1977,2,1,0.21,0.0264014414511216,0.291358637450085,-0.0159783644883381,-0.493896386975874,-0.013468108900851,-0.353663763072555,-0.0484585228073118,-1.55666095865666
-0.1089,4.6933,-1.0232,25.1806,-0.1117,1.7254,0.0013,2,1,0.29,-0.154827920752798,14.2583455771313,-0.0756189319116424,-2.03473408741301,-0.106427618584276,0.0112840459027519,-0.0894195388655424,-1.16183787835848
0.0906,0.0548,0.6542,27.7947,0.1104,1.0249,0.2118,3,1,0.41,-0.0208267261673918,0.051385516670282,0.00557982021194876,-0.680686097216147,-0.038615822912973,-0.295812238894434,-0.0455120827303475,-0.547668608056013
0.1042,0.0418,1.4946,27.4957,0.3513,0.9934,0.2469,4,2,0.73,-0.0117128718644449,0.0115380335644078,0.0462656052190221,-0.835547359162666,0.0349706330129655,-0.309648205119514,-0.0381939614010612,1.11936262110509
0.0584,0.0288,1.0281,29.3849,0.2481,0.8642,0.0618,3,1,0.31,-0.042452821123537,-0.0281563077924046,0.0236797107662157,0.14303057401452,0.00343445297614901,-0.366285355836181,-0.0768091740416187,-1.03023013350115
-0.0784,-0.0602,0.3016,24.9838,-0.0768,0.8457,-0.0522,1,1,0.23,-0.134330143794365,-0.300840506171803,-0.0114884879199822,-2.13666270608992,-0.0957608347294684,-0.374391408291876,-0.100573130385048,-1.46892251350971
3.0077,-0.0397,-76.7514,28.0290,0.4770,1.7406,0.1009,3,1,0.35,1.93832957239542,-0.23799113235685,-3.74149786176358,-0.559307231403765,0.0733594506020834,0.0179389001519111,-0.0686540657220799,-0.854753243207246
0.0694,0.0408,0.7008,29.6650,-0.0808,1.2113,0.0000,3,1,0.57,-0.0351120379598517,0.00847519858317225,0.00783661854743933,0.288107144392755,-0.0969792849894364,-0.214089727360307,-0.089686384590486,0.296696311989909
0.0968,0.0610,0.5872,29.6835,0.0187,1.1439,0.1304,3,1,0.46,-0.0166559792829924,0.0704669786033793,0.00233694332446456,0.297710542046328,-0.0666035337716371,-0.243655556327967,-0.0624923688319358,-0.246740886261587
0.0607,0.0374,0.6233,29.7572,0.0764,0.9270,0.0857,4,2,0.36,-0.0408946676981253,-0.00178529860396675,0.00408739008146454,0.335849601875481,-0.0489833382828764,-0.338762480056381,-0.0718253013605652,-0.810883943496867
0.1658,0.1309,0.2668,29.6293,-0.0041,2.5209,0.2220,1,1,0.44,0.0296722204087746,0.284497887092118,-0.0131701947877416,0.269615165092188,-0.0735752679658902,0.360032726665031,-0.0433845286812921,-0.398252574854794
0.0639,0.0394,0.6195,27.0889,0.1269,0.7010,0.9959,4,2,0.53,-0.0387925038095311,0.00440162805812901,0.00389956559537052,-1.04626268631872,-0.0335557425100482,-0.437823789569023,0.117983683479849,0.0966608829342408
0.8984,-0.5825,-2.5423,29.7592,-0.3714,1.6785,0.0000,3,1,0.66,0.521706177732425,-1.90058984522093,-0.149154638636088,0.336921825885345,-0.185742928364099,-0.00930339836603707,-0.089686384590486,0.777590600404625
-0.1562,0.2049,-1.7622,29.1440,-0.4502,2.3824,0.3113,3,1,0.51,-0.186568580617004,0.511117047353734,-0.111394171591557,0.0182433826055635,-0.209803503798405,0.299322821631792,-0.0247806121594285,-0.0212376286266925
0.1950,0.0957,1.0382,32.3870,0.4135,1.1717,0.2676,3,1,0.60,0.0492834617975771,0.176655467402815,0.0241705716654408,1.69807135771277,0.0539680742842966,-0.231463597496552,-0.0338743503266388,0.476627087087014
0.1822,0.0997,0.8281,32.3470,-0.0393,1.1717,0.1221,3,1,0.61,0.0406867532435815,0.188876178977945,0.0139980362252866,1.67731579439137,-0.084312288301849,-0.231463597496552,-0.06421518480188,0.519344578555595
0.0892,0.0564,0.5805,32.2342,-0.1066,1.3615,0.2181,3,2,0.71,-0.0217804235226007,0.0564698227391329,0.0020111549761623,1.61890807489748,-0.104879362238903,-0.148272439357417,-0.0442140306318576,1.01092171099811
0.1477,0.0942,0.5672,32.3545,0.1279,1.0960,0.2870,3,2,0.57,0.0175092210405824,0.172244985029836,0.00137022812155279,1.68123174294914,-0.033271742825394,-0.264672546848573,-0.0298342876378209,0.311370836495646
0.2569,0.1637,0.5694,32.5761,0.2480,1.0552,1.4486,3,1,0.40,0.090829742356184,0.384928246126831,0.00147382203914073,1.79599079096149,0.00341918417589879,-0.282554963271925,0.212389146474002,-0.591537753492585
1.2299,0.4468,1.7530,30.6430,0.0751,2.0678,1.4305,3,1,0.66,0.74433406456668,1.25195557261498,0.0587699719723591,0.794673421053348,-0.0493742195692822,0.16140156135264,0.208610339631281,0.74373212801949
1.3997,0.3580,2.9095,30.6587,0.0159,16.2633,1.6044,3,1,0.66,0.858347911764047,0.980159596380142,0.11475619134019,0.802831647215364,-0.0674708016258499,6.38473674982274,0.244876291856041,0.759731247430675
1.4509,0.3489,3.1590,30.6531,-0.0056,14.4147,1.4492,3,1,0.61,0.892748178337145,0.952073399602213,0.12683553258118,0.799941304232251,-0.0740150094130967,5.57427617690393,0.212512360194111,0.504315841389375
1.3325,0.3020,3.4127,30.5791,-0.0714,8.9962,1.5069,3,1,0.50,0.813248772748359,0.808487695681891,0.139116736736349,0.761574332053172,-0.0941209655825941,3.19879947757151,0.224543005339347,-0.0437162479247671
1.3421,0.2929,3.5827,30.5389,-0.0394,10.5702,2.1594,4,2,0.66,0.819696304163856,0.780615897352648,0.147343739677503,0.740777330122703,-0.0843336646221993,3.88885294897834,0.360621780792824,0.768408531969675
0.1328,0.1089,0.2192,25.4158,0.1347,2.4159,0.2351,3,1,0.31,0.00750211498944686,0.217207402554373,-0.0154744333284827,-1.91292011620532,-0.0311890784712632,0.313987367583278,-0.0406524659092452,-1.07409943321153
0.1219,0.0848,0.4368,27.7716,0.1535,3.2765,0.2237,3,1,0.30,0.000174764182877156,0.143454336206222,-0.00494222367913298,-0.692656675413237,-0.0254571708573284,0.691298024478547,-0.0430319377990871,-1.1179685786481
1.0853,-0.1938,-0.0066,29.8141,0.0350,0.0940,0.0759,2,1,0.29,0.647197974085088,-0.70991274626562,-0.0264069802200998,0.36531245292916,-0.0616442274503637,-0.703951322435698,-0.0738596217238303,-1.16183787835848
-0.2657,-0.0717,2.7074,28.6116,-0.0785,0.9469,-0.1539,4,3,0.60,-0.260117452003571,-0.335879338357138,0.1049714069654,-0.257546100279627,-0.0963013502583264,-0.329998824643221,-0.121774473259212,0.461324051092249
-0.0573,-0.0417,0.3730,25.3032,-0.0299,3.4534,0.2070,1,1,0.08,-0.120145574680272,-0.244147430669134,-0.00803067785768936,-1.97124495848106,-0.0814325925746564,0.768820645124327,-0.0465144295809626,-2.21469952866951
0.1856,0.0736,1.5198,29.4551,0.0521,1.0758,0.0000,3,1,0.79,0.0429366730604475,0.109150584416384,0.0474854962111792,0.179403313131771,-0.0564009214444361,-0.273515114616629,-0.089686384590486,1.43856345822339
0.0907,0.0425,1.1356,29.3219,-0.0920,0.7947,0.0502,3,1,0.31,-0.0208065776317184,0.0136207613516479,0.0288850630831462,0.110402849192593,-0.100408657525637,-0.396754292865428,-0.0792195215810538,-1.03023013350115
-8.0717,-0.3158,24.5591,26.8020,-0.2884,2.2168,0.0339,1,1,0.15,-5.50276643422933,-1.08363987067598,1.16277712887923,-1.19488225777303,-0.160381451148474,0.226710303068423,-0.0826156235568695,-1.8637456709448
0.0265,0.0210,0.2578,27.8930,0.0350,0.4764,0.0000,1,1,0.58,-0.0639244439728526,-0.051985163946417,-0.0136078064769916,-0.629747687008364,-0.0616289586501135,-0.536271336321363,-0.089686384590486,0.352358301494427
0.1663,0.1151,0.4450,28.4052,0.1468,0.9179,0.1222,3,1,0.45,0.0300214616937807,0.236166351088221,-0.00454721135786308,-0.3644525318719,-0.0274879212906084,-0.342721249860325,-0.0642034341192302,-0.328322418051732
0.1005,0.0292,2.4405,31.7125,0.2965,0.9780,0.1841,1,1,0.95,-0.0141844255737186,-0.0269311737999104,0.0920550849603463,1.34865064632405,0.0182329741786679,-0.316377675384247,-0.0512933956043984,2.24586193634494
0.1364,0.0422,2.2323,31.7599,0.0486,0.9780,0.0978,2,1,0.96,0.00991993927025812,0.0128550526063391,0.0819740413446039,1.37324964063733,-0.0574636299418519,-0.316377675384247,-0.0692908365653737,2.30521724078498
0.0194,0.0047,3.0888,31.8521,0.0966,1.0169,0.1371,1,1,1.00,-0.0686929307488971,-0.101909374140556,0.123437264817314,1.42100245777232,-0.0428269580219853,-0.2993501428056,-0.0610986963479323,2.52317805200393
0.0123,0.0031,2.9797,31.8707,0.0187,0.8916,0.0539,4,2,0.99,-0.0734278366321525,-0.106932423509782,0.118153490936602,1.4306213949043,-0.0665943724914869,-0.35427314181314,-0.0784450610739296,2.47291996540507
0.0007,0.0002,3.2914,31.9494,0.0819,0.8626,0.1488,4,2,0.72,-0.0812051714020954,-0.11587590165499,0.133241896624913,1.47140734588824,-0.0473007164953015,-0.366991183010528,-0.0586633494458984,1.07549332139471
-0.1085,-0.0680,0.5959,28.8676,-0.1508,0.5253,-0.0681,1,1,0.75,-0.154552557431928,-0.324608105626191,0.00275858025072202,-0.124921831929001,-0.118373927900053,-0.514859784026278,-0.103882458337654,1.209719864123
-0.1064,-0.0678,0.5690,28.7649,-0.0977,0.5128,0.0186,3,1,0.55,-0.153115295220557,-0.323995538629944,0.0014578472761482,-0.178154905114417,-0.102143193234063,-0.520348576711259,-0.0858152199131496,0.216785565527741
0.0008,0.0007,0.2735,28.6599,-0.0996,0.5139,0.0192,3,1,0.55,-0.0811245772594017,-0.114375112514185,-0.0128458586906204,-0.232522360223312,-0.102744783963922,-0.519844414443868,-0.0856763574570012,0.216785565527741
0.0055,0.0046,0.2175,28.7230,0.0652,0.6554,0.0211,4,2,0.58,-0.0779746895157892,-0.102460684437178,-0.015561084315624,-0.199832477487771,-0.0524218720992273,-0.457801767416833,-0.0852841760940432,0.373585451671491
0.0768,0.0544,0.4130,27.5090,-0.7030,1.9501,0.1796,1,1,0.34,-0.0300950525771683,0.0501297543279754,-0.00609627928441173,-0.828653010577496,-0.286993396583397,0.109766577132429,-0.0522421748744164,-0.898622388643818
-0.1512,-0.0522,1.8946,29.4345,0.0731,1.0132,0.0225,1,1,0.26,-0.183230639873773,-0.276368454671732,0.0656270179659722,0.168686252859256,-0.0499880253393413,-0.300972230100682,-0.0849946302033495,-1.29344562321581
-0.0080,-0.0036,1.2631,28.6282,0.1717,0.9640,0.2156,1,1,0.27,-0.0870885438187361,-0.127269647785186,0.0350590669378967,-0.248947588896169,-0.0198962738061961,-0.322541607105559,-0.0447194514539965,-1.24957632350543
0.1038,0.0528,0.9635,29.4143,0.0786,1.0967,0.2375,4,2,0.52,-0.0120016675424307,0.045443616806685,0.0205525298894956,0.158223004067339,-0.0483084573118164,-0.264352513409273,-0.0401512155895828,0.0290124357342044
0.0471,0.0255,0.8498,29.5707,0.0228,0.7944,0.1324,1,1,0.23,-0.0500555352509769,-0.0384168049795436,0.0150494660804315,0.239251024291087,-0.0653423308709684,-0.396872661397772,-0.0620710298105334,-1.46892251350971
0.0991,0.0499,0.9853,30.4129,0.0609,0.9925,-3.2507,3,1,0.77,-0.0151314067503697,0.0365001386614773,0.0216068642470028,0.675501161174313,-0.0537258276405966,-0.310016462775695,-0.767550800119107,1.31660908828088
-4.1125,-0.4509,8.1216,29.9879,-0.3463,1.5745,0.4669,4,2,0.66,-2.84373731669291,-1.49730636324165,0.367063534379164,0.455343010974865,-0.178053560558086,-0.0548665152789812,0.00767627640966872,0.757054288334549
0.6994,-0.2824,-3.4769,29.5599,-0.3481,1.8404,0.4671,4,2,0.53,0.388054224432025,-0.981279925603087,-0.194397587849577,0.233687891022514,-0.178630721207544,0.0616958009416825,0.00771411757099825,0.0813998094149339
-0.3213,0.1133,-3.8355,29.4167,-0.1335,1.7726,0.4252,1,1,0.40,-0.297479553320663,0.230653248121997,-0.211757798468917,0.159497241296453,-0.113069546693124,0.0319721472642302,-0.00102004477349926,-0.591537753492585
0.1372,0.0319,3.3061,32.4545,0.2707,0.8855,0.3706,1,1,0.56,0.0104438011977672,-0.0188146610996363,0.13395688828976,1.73299892533846,0.0103328969292011,-0.356943009820451,-0.0124149333431387,0.241034322485391
0.0353,0.0084,3.2100,32.4399,-0.0145,1.1114,0.3908,1,1,0.67,-0.0579604774135182,-0.090699398109234,0.129304359589117,1.72543637918193,-0.076742017137787,-0.257886084327526,-0.00818510102127509,0.814910051372199
-0.5728,-0.0899,5.3694,32.2906,-0.1387,1.2359,0.1337,2,1,0.60,-0.466398160228119,-0.391837333464311,0.233835947356347,1.64810675481829,-0.114666663199298,-0.203335726995883,-0.0618019137844042,0.444398054649625
-0.1189,-0.0178,5.7007,32.2716,-0.0188,1.0273,0.0318,4,2,0.51,-0.161557531667723,-0.170761904518731,0.249871704898488,1.63826508516252,-0.0780642952394566,-0.294760074162489,-0.0830593291315078,-0.0219688864710701
-0.1174,-0.0170,5.8961,32.2184,-0.0518,0.9606,0.1986,4,2,0.53,-0.16055682106261,-0.168556663332241,0.25933166909243,1.61070323030025,-0.0881447571646557,-0.324027789789432,-0.0482732806669589,0.0665006622464518
